# RaceVideoToLog
# video_hash=c13035154558a7f2, video=U9X.mp4
# roi=1106,961,1227,1037, format=km/h
# max_speed=400.0, max_accel=50.0, div=2, target_h=24.0, pad=0.0, backend=CUDA, model=v6_small, workers=4, frame_start=163, frame_end=3896, auto_anchor=1
5.47,0.00,317.00,2
5.54,5.90,319.00,2
5.61,11.81,319.00,2
5.67,17.74,321.00,2
5.74,23.71,322.00,2
5.81,29.68,323.00,2
5.87,35.68,324.00,2
5.94,41.66,321.00,2
6.01,47.59,318.00,2
6.07,53.45,314.00,2
6.14,59.24,311.00,2
6.21,64.99,309.00,2
6.27,70.69,306.00,2
6.34,76.33,302.00,2
6.41,81.91,300.00,2
6.47,87.44,297.00,2
6.54,92.91,293.00,2
6.61,98.33,291.00,2
6.67,103.68,287.00,2
6.74,108.97,283.00,2
6.81,114.21,282.00,2
6.88,119.40,278.00,2
6.94,124.52,274.00,2
7.01,129.59,273.00,2
7.08,134.61,269.00,2
7.14,139.57,266.00,2
7.21,144.48,264.00,2
7.28,149.34,260.00,2
7.34,154.13,256.00,2
7.41,158.85,254.00,2
7.48,163.52,249.00,0
7.54,168.10,245.00,2
7.61,172.62,243.00,2
7.68,177.10,240.00,2
7.74,181.51,236.00,2
7.81,185.88,235.00,2
7.88,190.22,233.00,2
7.94,194.52,231.00,2
8.01,198.79,230.00,2
8.08,203.03,227.00,2
8.14,207.20,223.00,2
8.21,211.32,221.00,2
8.28,215.38,217.00,2
8.34,219.37,214.00,2
8.41,223.32,212.00,2
8.48,227.22,208.00,2
8.54,231.05,205.00,2
8.61,234.83,203.00,2
8.68,238.56,200.00,2
8.74,242.26,199.00,2
8.81,245.92,195.00,2
8.88,249.49,191.00,2
8.94,253.01,188.00,2
9.01,256.48,187.00,2
9.08,259.92,184.00,2
9.14,263.31,181.00,2
9.21,266.65,180.00,2
9.28,269.96,177.00,2
9.34,273.23,175.00,2
9.41,276.46,174.00,2
9.48,279.67,172.00,2
9.55,282.85,171.00,2
9.61,286.01,170.00,2
9.68,289.15,168.00,2
9.75,292.25,167.00,2
9.81,295.33,165.00,2
9.88,298.37,163.00,2
9.95,301.37,161.00,2
10.01,304.35,160.00,2
10.08,307.30,158.00,2
10.15,310.20,155.00,2
10.21,313.06,154.00,2
10.28,315.90,152.00,2
10.35,318.71,151.00,2
10.41,321.49,149.00,2
10.48,324.23,146.00,2
10.55,326.91,144.00,2
10.61,329.58,143.00,2
10.68,332.21,141.00,2
10.75,334.81,140.00,2
10.81,337.39,138.00,2
10.88,339.92,135.00,2
10.95,342.41,133.00,2
11.01,344.86,132.00,2
11.08,347.28,129.00,2
11.15,349.67,128.00,2
11.21,352.03,127.00,2
11.28,354.37,126.00,2
11.35,356.70,125.00,2
11.41,359.01,124.00,2
11.48,361.31,124.00,2
11.55,363.60,123.00,2
11.61,365.88,123.00,2
11.68,368.15,122.00,2
11.75,370.41,122.00,2
11.81,372.67,121.00,2
11.88,374.91,121.00,2
11.95,377.15,121.00,2
12.01,379.40,121.00,2
12.08,381.64,121.00,2
12.15,383.87,120.00,2
12.22,386.10,120.00,2
12.28,388.32,120.00,2
12.35,390.54,119.00,2
12.42,392.75,119.00,2
12.48,394.94,118.00,2
12.55,397.13,118.00,2
12.62,399.31,117.00,2
12.68,401.48,117.00,2
12.75,403.64,116.00,2
12.82,405.79,116.00,2
12.88,407.94,116.00,2
12.95,410.09,116.00,2
13.02,412.24,116.00,2
13.08,414.40,117.00,2
13.15,416.57,117.00,2
13.22,418.74,117.00,2
13.28,420.92,118.00,2
13.35,423.11,118.00,2
13.42,425.31,119.00,2
13.48,427.51,119.00,2
13.55,429.72,119.00,2
13.62,431.92,118.00,2
13.68,434.10,118.00,2
13.75,436.29,118.00,2
13.82,438.48,118.00,2
13.88,440.66,117.00,2
13.95,442.83,117.00,2
14.02,445.00,117.00,2
14.08,447.17,117.00,2
14.15,449.34,117.00,2
14.22,451.50,117.00,2
14.28,453.67,117.00,2
14.35,455.84,117.00,2
14.42,458.01,117.00,2
14.48,460.18,117.00,2
14.55,462.35,117.00,2
14.62,464.52,117.00,2
14.68,466.68,116.00,2
14.75,468.83,116.00,2
14.82,470.98,116.00,2
14.89,473.13,116.00,2
14.95,475.27,115.00,2
15.02,477.41,115.00,2
15.09,479.54,115.00,2
15.15,481.65,113.00,2
15.22,483.74,112.00,2
15.29,485.81,111.00,2
15.35,487.86,110.00,2
15.42,489.89,109.00,2
15.49,491.89,107.00,2
15.55,493.85,105.00,2
15.62,495.79,104.00,2
15.69,497.70,102.00,2
15.75,499.57,100.00,2
15.82,501.43,100.00,2
15.89,503.26,98.00,2
15.95,505.07,97.00,2
16.02,506.86,96.00,2
16.09,508.63,95.00,2
16.15,510.38,94.00,2
16.22,512.13,94.00,2
16.29,513.85,92.00,2
16.35,515.55,91.00,2
16.42,517.23,90.00,2
16.49,518.88,89.00,2
16.55,520.53,88.00,2
16.62,522.15,87.00,2
16.69,523.75,86.00,2
16.75,525.34,85.00,2
16.82,526.90,84.00,2
16.89,528.45,83.00,2
16.95,529.98,82.00,2
17.02,531.50,82.00,2
17.09,533.01,81.00,2
17.15,534.51,80.00,2
17.22,535.99,80.00,2
17.29,537.46,79.00,2
17.35,538.91,77.00,2
17.42,540.33,76.00,2
17.49,541.72,74.00,2
17.56,543.09,74.00,2
17.62,544.46,74.00,2
17.69,545.83,74.00,2
17.76,547.20,73.00,2
17.82,548.56,74.00,2
17.89,549.93,74.00,2
17.96,551.30,74.00,2
18.02,552.69,75.00,2
18.09,554.08,75.00,2
18.16,555.48,76.00,2
18.22,556.89,76.00,2
18.29,558.29,76.00,2
18.36,559.70,76.00,2
18.42,561.11,76.00,2
18.49,562.52,76.00,2
18.56,563.92,75.00,2
18.62,565.31,75.00,2
18.69,566.70,75.00,2
18.76,568.09,75.00,2
18.82,569.48,75.00,2
18.89,570.88,76.00,2
18.96,572.29,76.00,2
19.02,573.70,76.00,2
19.09,575.11,76.00,2
19.16,576.53,77.00,2
19.22,577.96,77.00,2
19.29,579.39,77.00,2
