# RaceVideoToLog v2.5.0
# video_hash=94ac7e06b58914e7, video=test4.mp4
# roi=862,945,957,1003, format=km/h, frame_start=114, frame_end=6317
# max_speed=400, max_accel=70, div=4, target_h=48, pad=0, buffer=16
# backend=TensorRT, model=v6_tiny, reocr_model=v6_small
# stats: total=1551, trusted=1426, corrected=106
# timing: ocr=6.4s, correction=1.2s
114,0.00,0,0
118,0.02,2,0
122,0.08,5,0
126,0.25,13,21
130,0.54,18,21
134,0.89,20,21
138,1.31,25,21
142,1.82,31,21
146,2.44,36,21
150,3.14,39,21
154,3.91,44,21
158,4.75,47,21
162,5.69,55,21
166,6.74,58,21
170,7.86,63,21
174,9.07,68,21
178,10.38,73,21
182,11.79,79,21
186,13.27,81,21
190,14.81,86,21
194,16.42,87,21
198,18.06,91,21
202,19.77,93,21
206,21.52,96,21
210,23.30,96,21
214,25.07,96,21
218,26.87,98,21
222,28.69,99,21
226,30.55,101,21
230,32.43,102,21
234,34.33,104,21
238,36.27,105,21
242,38.23,107,21
246,40.22,108,21
250,42.24,110,21
254,44.30,112,21
258,46.37,112,21
262,48.46,114,21
266,50.58,115,21
270,52.71,115,21
274,54.85,116,21
278,57.01,117,21
282,59.19,118,21
286,61.39,120,21
290,63.62,121,21
294,65.88,123,21
298,68.18,125,21
302,70.50,126,21
306,72.85,128,21
310,75.24,130,21
314,77.66,131,21
318,80.09,132,21
322,82.56,134,21
326,85.06,136,21
330,87.58,137,21
334,90.13,138,21
338,92.69,139,21
342,95.28,140,21
346,97.88,141,21
350,100.50,142,21
354,103.14,143,21
358,105.80,144,21
362,108.47,145,21
366,111.18,147,21
370,113.91,148,21
374,116.65,148,21
378,119.40,149,21
382,122.17,150,21
386,124.95,151,21
390,127.75,151,21
394,130.55,151,21
398,133.35,152,21
402,136.18,153,21
406,139.02,154,21
410,141.88,155,21
414,144.76,156,21
418,147.67,158,21
422,150.60,159,21
426,153.56,160,21
430,156.54,162,21
434,159.56,164,21
438,162.59,164,21
442,165.65,166,21
446,168.72,166,21
450,171.81,168,21
454,174.94,169,21
458,178.08,171,21
462,181.25,171,21
466,184.44,173,21
470,187.65,174,21
474,190.88,175,21
478,194.12,175,21
482,197.38,177,21
486,200.66,177,21
490,203.94,178,21
494,207.25,179,21
498,210.57,180,21
502,213.92,181,21
506,217.28,182,21
510,220.65,182,21
514,224.03,183,21
518,227.43,184,21
522,230.83,184,21
526,234.25,185,21
530,237.69,186,21
534,241.14,187,21
538,244.61,188,21
542,248.09,188,21
546,251.58,189,21
550,255.08,189,21
554,258.59,190,21
558,262.12,191,21
562,265.66,191,21
566,269.20,192,21
570,272.76,192,21
574,276.32,193,21
578,279.91,194,21
582,283.51,195,21
586,287.12,195,21
590,290.74,196,21
594,294.36,195,21
598,297.98,196,21
602,301.62,197,21
606,305.27,197,21
610,308.93,198,21
614,312.60,199,21
618,316.30,200,21
622,320.01,201,21
626,323.73,201,21
630,327.45,201,21
634,331.19,202,21
638,334.93,202,21
642,338.67,202,21
646,342.42,203,21
650,346.19,205,21
654,349.96,202,21
658,353.71,203,21
662,357.48,204,21
666,361.26,204,21
670,365.04,204,21
674,368.82,205,21
678,372.62,205,21
682,376.41,204,21
686,380.19,204,21
690,383.98,206,21
694,387.81,207,21
698,391.65,208,21
702,395.51,209,21
706,399.39,210,21
710,403.29,211,21
714,407.21,213,21
